,Name,Type,Genres,Description,img_link
345,mystrix i,Movie,['Comedy'],The myths of the sixties are satirized in 20 episodes.,"https://m.media-amazon.com/images/M/MV5BMWJmM2QzMmMtN2I5Ny00ODA0LTllNjktMmMxYjI1N2I3MDA2XkEyXkFqcGdeQXVyMjIyMDk1Nzg@._V1_QL75_UY281_CR6,0,190,281_.jpg"
346,mystrix ii,Movie,"['Action', 'Sci-Fi']","Freedom fighters Neo, Trinity and Morpheus continue to lead the revolt against the Machine Army, unleashing their arsenal of extraordinary skills and weaponry against the systematic forces o... Read all","https://m.media-amazon.com/images/M/MV5BZTBlMjZlZTgtNjFlOC00ZDc3LThjYjktNDkyNTUzZjI3NjYxXkEyXkFqcGdeQXVyMzExODEzNDA@._V1_QL75_UX190_CR0,1,190,281_.jpg"
347,na de bevrijding in de klas,Tv,['Drama'],"Mary Michon studied the routine of 6th grade from the back of classrooms for months, to see how children treat one another and think of adults. She visited urban and rural schools; met with ... Read all","https://m.media-amazon.com/images/M/MV5BMTBjMmMxZDUtNDgyNi00Y2FmLTk5YWItMmY4YWFiYTlmZjkyXkEyXkFqcGdeQXVyMTAwMTI1MDM@._V1_QL75_UY281_CR87,0,190,281_.jpg"
348,na ons de zondvloed,Movie,"['Crime', 'Drama']",Self-centered parents of the 50's targeted by drama in which teenagers panicking after burglary supposed to finance the run from the Third World War.,"https://m.media-amazon.com/images/M/MV5BNmM2ZjZmNDAtZWUzOC00NzdkLWEzMGMtOGNhNWRjZDI4ZWJlXkEyXkFqcGdeQXVyMTMyNTc2Mzgx._V1_QL75_UY281_CR17,0,190,281_.jpg"
349,nablijven,Movie,"['Drama', 'Family']","Melissa is a nice and pretty girl with natural dreams and ambitions. But because of bad influences, her life becomes a nightmare. Until her real friends decide to get her out of there.","https://m.media-amazon.com/images/M/MV5BMzM1MGFhNjMtMjg4Zi00OWU1LWI3MjMtNTVjZTFjNjI1NWM0XkEyXkFqcGdeQXVyNzE2MTQyMzM@._V1_QL75_UY281_CR4,0,190,281_.jpg"
350,nachtdieren,Movie,['Drama'],"Pauli is a sexually frustrated young man who's surrounded by sexually liberated women who will not give him the time of day. He meets a beautiful virgin woman, Andrea, who strongly resists h... Read all","https://m.media-amazon.com/images/M/MV5BMTA3ODg5NzcxMTBeQTJeQWpwZ15BbWU4MDU4MjU5MDMx._V1_QL75_UY281_CR11,0,190,281_.jpg"
351,nachtzoen,Movie,"['Action', 'Drama', 'Horror']","Susan (Willeke Van Ammelrooy) lives on an idyllic farmhouse, along with the sex-loving youngsters Sandra, Olga and Julie, and the unstable voyeur Albert. A number of absurd killings take pla... Read all","https://m.media-amazon.com/images/M/MV5BNDcwYmY3ZjktYzAzOC00NDk5LWExZjEtMWY4ZmU5OThmZThjXkEyXkFqcGdeQXVyMjIyNjE2NA@@._V1_QL75_UX190_CR0,66,190,281_.jpg"
352,nederturken,Documentary,['Documentary'],The film describes the author's first detailed encounter with his 72-year-old father and his family during a three-week summer vacation in Turkey.,"https://m.media-amazon.com/images/M/MV5BNDMxMDNmMDMtMzc2Ni00NTcxLWFkNDEtOThlMmJiOTBiMGUzXkEyXkFqcGdeQXVyOTAyMDgxODQ@._V1_QL75_UX140_CR0,0,140,140_.jpg"
353,new generation in concert,Documentary,['Documentary'],"21st century choreographers, dancers and film historians discuss the significance of Singin' in the Rain (1952) to their art form.","https://m.media-amazon.com/images/M/MV5BOWIxNzA5MzYtZGIxNS00NmYwLWFjMDItNjVhNDhmYjdjZTAwXkEyXkFqcGdeQXVyMjI3NjA5NjM@._V1_QL75_UX190_CR0,2,190,281_.jpg"
354,nieuwe film,Documentary,"['Documentary', 'Drama']","A documentary about the fascinating and complicated process of the rebuilding of Holland's most famous museum, The Rijksmuseum. The film shows the people behind the scenes during the years o... Read all","https://m.media-amazon.com/images/M/MV5BMTY4NzQ2Mjg3NF5BMl5BanBnXkFtZTgwNjQxNTI4MjE@._V1_QL75_UY281_CR4,0,190,281_.jpg"
355,nils holgersson,Series,['Animation'],"Nils is a normal farmers boy, until one day he is turned into a miniature boy. Now Nils is as small as the animals around him, he discovers he can talk to them. That's how he gets to know hi... Read all","https://m.media-amazon.com/images/M/MV5BMDdmNmMyZmUtNjMwNi00N2IxLWJjODUtY2JkZWQ4YzlmMzE4XkEyXkFqcGdeQXVyNzE2MTQyMzM@._V1_QL75_UY281_CR1,0,190,281_.jpg"
356,ninja nanny,Series,['Family'],"When awkward preteen Hunter and her patchwork family enter a life of new-found celebrity and move to a posh neighborhood, she is distraught. She hates this snobbish village filled with brats... Read all","https://m.media-amazon.com/images/M/MV5BZDIwMjk4ZGQtNTRmMC00OTA5LTkyNWEtZTk0ZjNhOTA5MjZmXkEyXkFqcGdeQXVyMTU1NTc0MzY@._V1_QL75_UY281_CR7,0,190,281_.jpg"
357,no no,Series,"['Animation', 'Action', 'Adventure']","After his hometown is destroyed and his mother is killed, young Eren Jaeger vows to cleanse the earth of the giant humanoid Titans that have brought humanity to the brink of extinction.","https://m.media-amazon.com/images/M/MV5BNDFjYTIxMjctYTQ2ZC00OGQ4LWE3OGYtNDdiMzNiNDZlMDAwXkEyXkFqcGdeQXVyNzI3NjY3NjQ@._V1_QL75_UY281_CR9,0,190,281_.jpg"
358,no offence,Series,"['Crime', 'Drama', 'Mystery']","Follows a group of police officers on the front line wondering what they did to end up where they are now, on the ugly side of Manchester.","https://m.media-amazon.com/images/M/MV5BNjVjN2I3MjItYjkzMy00OGIxLWEyMWMtZGUwMmQ0NWJkNTEyXkEyXkFqcGdeQXVyOTMyODgwOTQ@._V1_QL75_UY281_CR4,0,190,281_.jpg"
359,noord zuid,Series,['Crime'],"North-South is about Dana, a female detective working in Amsterdam and using her background as a psychologist to solve crimes. After her divorce from Walter she tries to shape her life again... Read all","https://m.media-amazon.com/images/M/MV5BMGJjNTZmNWQtNGRjYS00YjBlLThiOTMtOThkZTZlMzljZjQ1XkEyXkFqcGdeQXVyNzE2MTQyMzM@._V1_QL75_UY281_CR5,0,190,281_.jpg"
360,nos amerika kiest,Movie,"['Adventure', 'Drama', 'Thriller']","An ambitious scholar becomes the ambassador of Sarkan, a southeast Asian country where civil war is brewing.","https://m.media-amazon.com/images/M/MV5BYzkzYTQzYTItMzhhYy00YzNiLWEzMDUtYmNlMWU1MTVhZDFjXkEyXkFqcGdeQXVyNjY1NTQ0NDg@._V1_QL75_UX190_CR0,3,190,281_.jpg"
361,nos inhuldiging koning willem alexander met gebarentolk,Tv,"['Short', 'Music']","Music video for K3's song, 'Koning Willem-Alexander'.","https://m.media-amazon.com/images/M/MV5BZWQzYjVkOTAtYmE3MS00NWI2LTg2NmEtMjZhZjZiZTBhM2IyXkEyXkFqcGdeQXVyMTIzODgzODAw._V1_QL75_UX190_CR0,0,190,190_.jpg"
362,nos jeugdjournaalnl,Tv,['News'],A Dutch daily news broadcast intended for children,"https://m.media-amazon.com/images/M/MV5BNTIzNWJkNDktYjM4NC00YzUyLTlmZTgtYjVlZjdkYTAwNzU2XkEyXkFqcGdeQXVyMjI3OTA1NDU@._V1_QL75_UY281_CR182,0,190,281_.jpg"
363,nos op 3,Movie,"['Animation', 'Short']","Prosopagnosia uses expressive animation to investigate intimacy, communication and memory. Prosopagnosia means face-blindness and to understand this neurodiverse behaviour, the contents of a... Read all","https://m.media-amazon.com/images/M/MV5BOTVkM2FjZTEtZWZkOC00ZTEyLTg1OTUtZTk4MWMxNzBkODIxXkEyXkFqcGdeQXVyMTAxNjY3OQ@@._V1_QL75_UY281_CR5,0,190,281_.jpg"
364,nos studio sport,Series,['Sport'],"This show contains news, highlights and coverage of recent major sport events.","https://m.media-amazon.com/images/M/MV5BMmY2NzFkYTQtMzkyNi00ZjBmLTg1YjctMDhkY2I2NzY2NjkzXkEyXkFqcGdeQXVyMTgwOTE5NDk@._V1_QL75_UY281_CR15,0,190,281_.jpg"
365,nos studio voetbal,Tv,"['Sport', 'Talk-Show']",The host and some regular guests discuss recent events and developments in Dutch and international soccer leagues.,"https://m.media-amazon.com/images/M/MV5BNDBiZTEyMjQtMWM2Yi00NjJmLWEzYTItMWFjNWEzMDkwYjMyXkEyXkFqcGdeQXVyNjAzNzExNTk@._V1_QL75_UY281_CR155,0,190,281_.jpg"
366,nos uit het leven 2019,Movie,"['Drama', 'Fantasy', 'Romance']","What if you lived your entire life in one day and would have just one time to enjoy each moment: first kiss, going to school, growing up, making love. In Marc de Cloe's Life in One Day, Benn... Read all","https://m.media-amazon.com/images/M/MV5BZTEyYWMwYmQtNDE1Mi00OWUyLTkxM2UtZjJmOTZmNTQwZGFjXkEyXkFqcGdeQXVyMTgwOTE5NDk@._V1_QL75_UY281_CR5,0,190,281_.jpg"
367,ntr podium einstein on the beach,Movie,['Music'],"Eschewing conventional narrative, a Philip Glass opera based loosely on pacifist Einstein's relationship to the atomic bomb's creation. Châtelet Theatre France production and first ever film... Read all","https://m.media-amazon.com/images/M/MV5BN2VjM2NlNTUtODAxNi00MTMzLTg5NDMtODMyNDBhYmVhYjNhXkEyXkFqcGdeQXVyMjg3NTY4Nw@@._V1_QL75_UY281_CR8,0,190,281_.jpg"
368,o dennenboom,Movie,"['Family', 'Adventure', 'Animation']",Bewildering adventures when Kalle Stropp and Grodan Boll sets out to rescue Kottefolket who live in the forest. Together with Plåt-Niklas and Papegojan they set out in search of bad guys ..,"https://m.media-amazon.com/images/M/MV5BNGI4MzM5ODUtMDEyNC00Njc2LTljNWUtNjlhMzI5NTBlM2E0XkEyXkFqcGdeQXVyMTQzMjU1NjE@._V1_QL75_UY281_CR3,0,190,281_.jpg"
369,ohanlons helden,Documentary,"['Documentary', 'Biography']",Author and adventurer Redmond O'Hanlon travels around the world in the footsteps of his nineteenth century heroes: explorers.,"https://m.media-amazon.com/images/M/MV5BMjhlY2QyMTQtOTY1My00YzRkLWIxNDQtNTNmYzg1MDU3ODc5XkEyXkFqcGdeQXVyMTI1ODY0MjE@._V1_QL75_UY140_CR55,0,140,140_.jpg"
370,ok en knul,Tv,['Reality-TV'],"Documentary series following competitors in the brutal but compelling Bare Knuckle Boxing Scene. In this exciting series, we follow some of the most-notorious bare knuckle boxers as they tra... Read all","https://m.media-amazon.com/images/M/MV5BMzIzODFlYzAtNGQ4ZC00OTQxLTlmY2YtNmE4YjI5OTNmOTk2XkEyXkFqcGdeQXVyODI4NTc2OTA@._V1_QL75_UY281_CR155,0,190,281_.jpg"
371,omdat ik het zeg,Tv,"['Comedy', 'Reality-TV']","'Did You Get the Message?', is a fresh new hidden camera comedy format all about getting a message across in the most unique and memorable way ever.","https://m.media-amazon.com/images/M/MV5BM2U2Njc1YzItYjU5Yi00Yzg0LWJjNWQtMjU0NTBhZTY3YzUzXkEyXkFqcGdeQXVyNzY4Mjc2NDE@._V1_QL75_UY281_CR93,0,190,281_.jpg"
372,one night stand,Movie,"['Drama', 'Romance']","Max/W.Snipes has a one night stand with Karen/N.Kinski in NYC. He returns to his wife, 2 kids and career in LA but is affected. A year later, Max and Karen meet again by chance, but this tim... Read all","https://m.media-amazon.com/images/M/MV5BYmM0ODFjZGEtYWQ2YS00NTk1LTkwODYtYTdjY2NkZDgzMzgwXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UY281_CR2,0,190,281_.jpg"
373,onze boerderij,Movie,['Family'],Nestled in lavender fields is a lovely little farm where sisters Jill and Jacky nurture and love all their animals-including the talking ones.,"https://m.media-amazon.com/images/M/MV5BZTcwNTkyNjMtOTJhNy00NDVmLWJjZmEtZmJiN2IwNWE0NjcwXkEyXkFqcGdeQXVyMTA3MTI2ODc5._V1_QL75_UX190_CR0,2,190,281_.jpg"
374,onze jongens op java,Documentary,['Documentary'],"Journalist and historian Coen Verbraak interviews fourteen veterans. Including Joop Hueting, who in 1969 was the first to report war crimes committed by the Dutch.","https://m.media-amazon.com/images/M/MV5BMDEzOTY3MGEtMjFiZC00NDQwLTg5NTgtZmQyNWQyYzdlYjlmXkEyXkFqcGdeQXVyOTk0MDAwMA@@._V1_QL75_UY281_CR155,0,190,281_.jpg"
375,onze man in teheran,Documentary,['Documentary'],"Dutch journalist Thomas Erdbrink has been living in Iran for more than 10 years. Going beyond the usual stereotypes, he sheds his light on the country.","https://m.media-amazon.com/images/M/MV5BZDBhMmYxNTItZTE2YS00ZjhhLWI1MzItNTVhNDA1YjZkZGRkXkEyXkFqcGdeQXVyMjcyMjg3MTM@._V1_QL75_UY281_CR8,0,190,281_.jpg"
376,oosterscheldes odyssee de wereldreis van een windjammer,Movie,['Drama'],"While visiting her uncle in Alberta, Boston-born Kathy O'Fallon meets Canadian Mountie Mike Flannigan. They fall in love, marry, and go north to Mike's new posting. Together, they face and d... Read all","https://m.media-amazon.com/images/M/MV5BOGYzNWI0ZmQtZjYxNy00ODY1LWIxNWYtMDg3NWJhOWRlNzdjXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UX190_CR0,1,190,281_.jpg"
377,op de dijk,Tv,['Drama'],"After a disturbing call from his mother, Johan has no other choice but to leave Norway and return to the hometown he left many years ago. Back in Volendam, Johan must face the past from whic... Read all","https://m.media-amazon.com/images/M/MV5BZGFkMWYwMDctZGQ2OC00NzIwLThiYzQtNThjZDBlYjE2ZTk2XkEyXkFqcGdeQXVyMzk3MjE4OTY@._V1_QL75_UY281_CR6,0,190,281_.jpg"
378,op zoek naar de israelische keuken,Movie,['Animation'],"Holland's most popular children's characters Woozle and Pip, set out on a fantastic new adventure in their first feature length film. A journey full of friendship, adventure and happiness.","https://m.media-amazon.com/images/M/MV5BMTY3MzExNTQ2OV5BMl5BanBnXkFtZTgwNzI5MjYxNzE@._V1_QL75_UY281_CR4,0,190,281_.jpg"
379,op zoek naar geluk,Movie,"['Short', 'Adventure', 'Drama']","The year is 1850 and everyone in Gorgola is searching for gold. The land is divided into four districts. One of these districts is the home of Anne and Rick, two of the few people that haven... Read all","https://m.media-amazon.com/images/M/MV5BMjEwNjk2NDAtZjI3Ni00NzVlLWEwNDgtYmQzMjFjNGU5ZmQ3XkEyXkFqcGdeQXVyNTUyNjU2MDQ@._V1_QL75_UY281_CR6,0,190,281_.jpg"
380,op1,Tv,['Talk-Show'],"Talk-show hosted by five alternating duos, live from Amsterdam.","https://m.media-amazon.com/images/M/MV5BNGIxM2FiY2MtMjBkMi00ZWJhLWEwZDgtMzYxYjA3NzAyNGJmXkEyXkFqcGdeQXVyNjU3MTkyNTA@._V1_QL75_UX190_CR0,2,190,281_.jpg"
381,operatie obesitas,Tv,['Reality-TV'],"Olivier Locadia, better known as rapper Willie Wartaal, takes the viewers into the world of stomach reductions.","https://m.media-amazon.com/images/M/MV5BNzJjNjRkOGItNTczMy00NzI2LWExYmQtZGIwYTk3ODNjM2ZlXkEyXkFqcGdeQXVyMTE5NTM5NTU5._V1_QL75_UY281_CR155,0,190,281_.jpg"
382,opium,Movie,"['Comedy', 'Drama', 'Musical']","The thwarted loves of Jean Cocteau and Raymond Radiguet, in the early 1920s. The death of Radiguet who did Cocteau sink in opium. A story under the influence of drug. A narrative description... Read all","https://m.media-amazon.com/images/M/MV5BNTJmYTEwNDEtYzJjMi00ZjFmLTgyZTMtNmQ1YzU3YWUwZGQ2XkEyXkFqcGdeQXVyNTcwMDU1MzY@._V1_QL75_UY281_CR11,0,190,281_.jpg"
383,opium weet wat er speelt,Documentary,['Documentary'],"Horst Wendlandt tells the story of his cinematic work, since the sixties. The dialogue between the ""old and the young filmmaker"" creates a fascinating spectrum of German film of the recent p... Read all","https://m.media-amazon.com/images/M/MV5BMTMxNzcyOTE2MF5BMl5BanBnXkFtZTYwMzU3NTEz._V1_QL75_UX140_CR0,0,140,140_.jpg"
384,otje,Tv,"['Adventure', 'Family']",Otje and irritable father Tos live in the attic of the almost bankrupt hotel The Koperwiek where Tos works as a cook. Otje is a boyish girl who love the outdoors. She has a secret tree house... Read all,"https://m.media-amazon.com/images/M/MV5BZmM1MTJhNzQtNDYxMS00ZTEzLWJjZTUtY2UzYTgyMjcyZGQyXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_QL75_UY281_CR4,0,190,281_.jpg"
385,oude koeien,Movie,"['Comedy', 'Western']","Bambino tries to teach his brother Trinity how to become an outlaw, but the two wind up saving a pioneer family and breaking up an arms ring instead.","https://m.media-amazon.com/images/M/MV5BNWUxNjNlM2ItZmIzNi00MDE0LTgxZDAtZmI5NDY2MjFlY2Y1XkEyXkFqcGdeQXVyMzExODEzNDA@._V1_QL75_UY281_CR33,0,190,281_.jpg"
386,outcry,Documentary,"['Documentary', 'Crime']","A five-part documentary series examining the gripping story of high school football star Greg Kelley who was arrested, convicted and jailed for sexual assault of a 4-year-old boy, and his su... Read all","https://m.media-amazon.com/images/M/MV5BMzQzNTEwMDYtMzRhNy00MjdkLThlNjQtNTU1OTM4NzU1ZjJhXkEyXkFqcGdeQXVyOTA3MTMyOTk@._V1_QL75_UY281_CR11,0,190,281_.jpg"
387,papadag,Series,['Drama'],Four fathers meet at the sandbox and decide to spend part of their 'daddy's day' together in the park every week.,"https://m.media-amazon.com/images/M/MV5BOThjNzhkY2YtZTU3YS00Y2M0LTg4YzYtODgyZDRlODI1NmFmXkEyXkFqcGdeQXVyMTQ0OTIwMjk@._V1_QL75_UY281_CR116,0,190,281_.jpg"
388,pasen in rome,Movie,"['Comedy', 'Romance']","Beth is a young, ambitious New Yorker who is completely unlucky in love. However, on a whirlwind trip to Rome, she impulsively steals some coins from a reputed fountain of love, and is then ... Read all","https://m.media-amazon.com/images/M/MV5BMmViZDQ0OGEtNDJlZS00ZmM0LTk2MTItY2NmNGI4NTliOTg1XkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_QL75_UX190_CR0,0,190,281_.jpg"
389,paul rosenmoller en de lijsttrekkers,Movie,['Crime'],The actual life and the fiction created by a successful pulp author begin to blend together.,"https://m.media-amazon.com/images/M/MV5BMWU4ZTRiYzgtN2Q4NC00NzFhLTkxZTctZTFmNmY1NDU5NWFjXkEyXkFqcGdeQXVyODI0MjkwOQ@@._V1_QL75_UY281_CR4,0,190,281_.jpg"
390,pauw specials,Tv,['Comedy'],"Witchipoo and the Wicked Witch of the West give Paul Lynde three wishes for Halloween. KISS performs three songs. Florence Henderson sings a disco version of ""That Old Black Magic.""","https://m.media-amazon.com/images/M/MV5BMTkzOTE0MTM1M15BMl5BanBnXkFtZTcwODI1NDE3Mg@@._V1_QL75_UY281_CR5,0,190,281_.jpg"
391,penoza,Series,"['Crime', 'Drama', 'Thriller']","After her husband is assassinated, housewife Carmen reluctantly has to take charge of the criminal business of her family.","https://m.media-amazon.com/images/M/MV5BMTM0NWJmNTEtN2NlNy00YzYyLWI5MzktM2RkZTY2NWM4NGI3XkEyXkFqcGdeQXVyNzE2MTQyMzM@._V1_QL75_UY281_CR15,0,190,281_.jpg"
392,peppa pig,Series,"['Animation', 'Adventure', 'Comedy']",A little pig named Peppa and her little brother George have journeys everyday with their family and friends.,"https://m.media-amazon.com/images/M/MV5BNDUyODQ0NjAtYTZjMS00MzBjLWI1ZjYtMzBhYzgyYzdjMTE4XkEyXkFqcGdeQXVyMzU5OTE2NTI@._V1_QL75_UY281_CR1,0,190,281_.jpg"
393,petrus in het land,Movie,"['Action', 'Adventure', 'Drama']","Hamilan, a cruel and ambitious general, murders his king and places himself on the throne with the former king's evil niece as his queen. He then wages war against his peaceful neighbors, ki... Read all","https://m.media-amazon.com/images/M/MV5BMzEwZTlmNDAtY2ZlOS00OWNiLThjZWMtY2VjNmMwZmZkNGMzXkEyXkFqcGdeQXVyNDUxNjc5NjY@._V1_QL75_UX190_CR0,5,190,281_.jpg"
394,pim pom,Tv,"['Animation', 'Adventure', 'Family']",The friendship between the impulsive and adventurous Pim and the more cautious Pom is put to the test when they are faced with trying to find their way home.,"https://m.media-amazon.com/images/M/MV5BNDI5MDhkZmQtZGUwNC00OTkwLWEyNGYtMDRmMThkNDEzOGM4XkEyXkFqcGdeQXVyMTgwOTE5NDk@._V1_QL75_UY281_CR5,0,190,281_.jpg"
395,pingu,Series,"['Animation', 'Short', 'Comedy']","""Pingu finds himself in tricky and comical situations, but he always learns a lesson. Pingu spends his days with his parents and baby sister, Pinga. Everyone in his town speaks """"Penguinese.... Read all","https://m.media-amazon.com/images/M/MV5BNWYzZjZiNTEtODU1MC00NGM4LWI4ZmEtNjgzYTA1OWM3NzIyXkEyXkFqcGdeQXVyMTQ4NTcxNTI0._V1_QL75_UY281_CR2,0,190,281_.jpg"
396,pingu in de stad,Movie,['Drama'],Three young friends grow up as students in Amsterdam when the death of one's father puts everything into a new perspective.,"https://m.media-amazon.com/images/M/MV5BYjY1ZmUwZTYtZjI2YS00YWQwLTk4YTQtMzhhYjI2OGQyYTMyXkEyXkFqcGdeQXVyMjQ3NzUxOTM@._V1_QL75_UY281_CR4,0,190,281_.jpg"
397,pointer special,Movie,"['Animation', 'Action', 'Comedy']","City Hunter, Saeba Ryo, after months of idleness, finally scores a client and it is none other than the beautiful Mega City TV newscaster, Sayaka, who fears for her life. What's more, the en... Read all","https://m.media-amazon.com/images/M/MV5BNWI4Mjk4NjktMmQ5MS00NTFjLTk3Y2YtNmE4NDVkYmQ4MTJlXkEyXkFqcGdeQXVyMzkzODQwMA@@._V1_QL75_UY281_CR3,0,190,281_.jpg"
398,politicologica,Documentary,['Documentary'],An investigation into the life of Pier Paolo Pasolini and the political background of his murder.,"https://m.media-amazon.com/images/M/MV5BYmIyNzRmZTMtNWU2Mi00MzhmLTljNDMtY2M3MTA0ODk1YjNhXkEyXkFqcGdeQXVyMzA1ODcxMDQ@._V1_QL75_UY281_CR4,0,190,281_.jpg"
399,pop4kids,Movie,"['Short', 'Drama']","Luka, Aleks, Tasnim and Freya are a tightly-knit group. At the beginning of their long-awaited future, an unplanned act of violence drives the four to the edge of their friendship.","https://m.media-amazon.com/images/M/MV5BYzQ1MjhkODctMTE3Yi00YWI2LTg1YjctNTcxMzEwNzRkMTVmXkEyXkFqcGdeQXVyMTI4MzE1OTQx._V1_QL75_UY281_CR5,0,190,281_.jpg"
400,popcafe,Movie,['Drama'],A housewife who is unhappy with her life befriends an old lady at a nursing home and is enthralled by the tales she tells of people she used to know.,"https://m.media-amazon.com/images/M/MV5BOWQ1ZWE0MTQtMmEwOS00YjA3LTgyZTAtNjY5ODEyZTJjNDI2XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_QL75_UX190_CR0,0,190,281_.jpg"
